Date,Open,High,Low,Final,Volume,Name
2014-03-14,35650002,35709999,35200001,35290001,354300,EC
2014-03-17,35540001,35639999,35209999,35459999,272800,EC
2014-03-18,35580002,35849998,35270000,35770000,751300,EC
2014-03-19,35790001,37009998,35730000,36680000,374600,EC
2014-03-20,36439999,37270000,36299999,37189999,617700,EC
2014-03-21,37250000,37779999,37070000,37310001,531500,EC
2014-03-24,37389999,38130001,37389999,37990002,204900,EC
2014-03-25,38099998,38799999,37840000,38759998,840100,EC
2014-03-26,38610001,39169998,38250000,38900002,723600,EC
2014-03-27,38770000,40130001,38619999,40130001,1374400,EC
2014-03-28,39919998,40660000,39900002,40450001,548100,EC
2014-03-31,40570000,40950001,40110001,40790001,716400,EC
2014-04-01,40799999,40980000,40320000,40840000,405600,EC
2014-04-02,40990002,41090000,40509998,40990002,355000,EC
2014-04-03,41160000,41430000,40790001,40970001,410700,EC
2014-04-04,41200001,41480000,40779999,40779999,373800,EC
2014-04-07,41049999,41180000,40610001,40770000,900800,EC
2014-04-08,40970001,41080002,40189999,40200001,686800,EC
2014-04-09,40200001,40570000,39270000,40520000,934100,EC
2014-04-10,40639999,41060001,40619999,41049999,709400,EC
2014-04-11,40810001,41090000,40570000,40840000,261600,EC
2014-04-14,41070000,41419998,40709999,41110001,358200,EC
2014-04-15,40950001,41180000,40099998,41160000,1264800,EC
2014-04-16,41279999,41290001,39860001,39919998,733400,EC
2014-04-17,39900002,39900002,39240002,39599998,468000,EC
2014-04-21,39930000,40230000,39650002,40009998,404400,EC
2014-04-22,38320000,38320000,36860001,36959999,826200,EC
2014-04-23,36830002,36919998,36369999,36470001,691100,EC
2014-04-24,36360001,36490002,36200001,36410000,371900,EC
2014-04-25,36209999,36759998,36090000,36570000,532200,EC
2014-04-28,36430000,36840000,35500000,35529999,543700,EC
2014-04-29,35790001,36240002,35549999,35820000,569000,EC
2014-04-30,36040001,37549999,35990002,37490002,1605100,EC
2014-05-01,37299999,37520000,36200001,36520000,473700,EC
2014-05-02,36439999,36970001,36320000,36950001,418200,EC
2014-05-05,36880001,36990002,35730000,35970001,561500,EC
2014-05-06,35880001,36360001,35689999,36360001,364800,EC
2014-05-07,36389999,37230000,36150002,36860001,656200,EC
2014-05-08,36970001,37250000,36430000,36970001,572200,EC
2014-05-09,37169998,37529999,37060001,37090000,409100,EC
2014-05-12,37380001,37400002,36509998,36730000,335900,EC
2014-05-13,36549999,36730000,36230000,36540001,282900,EC
2014-05-14,36630001,37169998,36509998,37000000,304400,EC
2014-05-15,36919998,37439999,36880001,37250000,650600,EC
2014-05-16,37220001,37480000,37150002,37330002,340300,EC
2014-05-19,37430000,37959999,37400002,37889999,377900,EC
2014-05-20,37669998,38060001,37110001,37259998,423000,EC
2014-05-21,37450001,37860001,37220001,37740002,217500,EC
2014-05-22,37709999,37919998,37259998,37290001,278200,EC
2014-05-23,37330002,37570000,36720001,37099998,333400,EC
2014-05-27,37150002,37169998,36279999,36400002,482800,EC
2014-05-28,36290001,36650002,36119999,36180000,285400,EC
2014-05-29,36320000,36880001,36240002,36700001,210100,EC
2014-05-30,36650002,37009998,36369999,36509998,276700,EC
2014-06-02,36610001,37169998,36180000,36400002,314800,EC
2014-06-03,36160000,36930000,36119999,36750000,656900,EC
2014-06-04,36830002,37000000,36509998,36759998,239700,EC
2014-06-05,36750000,37259998,36619999,37060001,265800,EC
2014-06-06,37200001,37389999,37139999,37250000,213900,EC
2014-06-09,37209999,37470001,37060001,37360001,293500,EC
2014-06-10,37259998,38540001,37180000,38480000,590500,EC
2014-06-11,38480000,38980000,38020000,38680000,667400,EC
2014-06-12,38830002,38970001,38470001,38639999,305400,EC
2014-06-13,38849998,38990002,38560001,38860001,601200,EC
2014-06-16,38770000,38959999,38439999,38560001,249400,EC
2014-06-17,38320000,38320000,36500000,36980000,738100,EC
2014-06-18,36980000,37330002,36680000,37169998,333500,EC
2014-06-19,37169998,37230000,36730000,36980000,314200,EC
2014-06-20,37080002,37380001,36869999,37060001,394500,EC
2014-06-23,37110001,37240002,36790001,37209999,175900,EC
2014-06-24,37340000,37349998,36820000,36880001,458900,EC
2014-06-25,36790001,37200001,36750000,36889999,300700,EC
2014-06-26,36779999,36860001,36099998,36310001,345700,EC
2014-06-27,36299999,36369999,35639999,36340000,331600,EC
2014-06-30,36200001,36299999,35869999,36049999,197700,EC
2014-07-01,36189999,36220001,35919998,36060001,316000,EC
2014-07-02,36009998,36320000,35580002,35849998,294000,EC
2014-07-03,35959999,36389999,35790001,36389999,179200,EC
2014-07-07,36490002,36490002,35959999,36099998,305300,EC
2014-07-08,35950001,36220001,34759998,34950001,535800,EC
2014-07-09,34919998,34919998,33700001,34049999,631900,EC
2014-07-10,33810001,34340000,33369999,34310001,754700,EC
2014-07-11,34380001,34919998,34369999,34860001,380500,EC
2014-07-14,34869999,35270000,33970001,34200001,393400,EC
2014-07-15,34240002,34470001,34009998,34459999,281100,EC
2014-07-16,34560001,35810001,34549999,35590000,630500,EC
2014-07-17,35549999,35580002,34900002,35130001,405100,EC
2014-07-18,35380001,35669998,35160000,35330002,382400,EC
2014-07-21,35349998,35830002,35340000,35700001,306400,EC
2014-07-22,35930000,35950001,35529999,35570000,223900,EC
2014-07-23,35610001,35700001,35320000,35520000,162900,EC
2014-07-24,35400002,35580002,34599998,34820000,498800,EC
2014-07-25,34910000,35099998,34849998,35060001,294100,EC
2014-07-28,35049999,35660000,35000000,35439999,381400,EC
2014-07-29,35349998,35549999,34380001,34459999,342000,EC
2014-07-30,34380001,34970001,33900002,34389999,404500,EC
2014-07-31,34220001,34410000,33740002,33740002,663800,EC
2014-08-01,33740002,34410000,33119999,33349998,903000,EC
2014-08-04,33580002,33810001,33470001,33799999,614600,EC
2014-08-05,33599998,34380001,33470001,34240002,692600,EC
2014-08-06,34080002,34849998,34040001,34700001,399500,EC
2014-08-07,34860001,34959999,33820000,34090000,261000,EC
2014-08-08,34130001,34549999,33950001,34349998,363800,EC
2014-08-11,34310001,34860001,34230000,34439999,477900,EC
2014-08-12,34450001,34599998,33619999,33720001,420900,EC
2014-08-13,33349998,34220001,33000000,33820000,762900,EC
2014-08-14,33759998,34049999,32880001,33180000,775300,EC
2014-08-15,33299999,33320000,33009998,33169998,226300,EC
2014-08-18,33380001,33480000,32910000,33419998,230800,EC
2014-08-19,33669998,33790001,33320000,33410000,293200,EC
2014-08-20,33630001,33919998,33410000,33810001,510600,EC
2014-08-21,33840000,33880001,33430000,33779999,388800,EC
2014-08-22,33709999,33799999,33000000,33130001,356600,EC
2014-08-25,33209999,33410000,32970001,33290001,326400,EC
2014-08-26,33369999,33900002,33290001,33810001,476600,EC
2014-08-27,33880001,34540001,33860001,34529999,568500,EC
2014-08-28,34419998,34639999,34130001,34570000,364700,EC
2014-08-29,34619999,34660000,34360001,34580002,300100,EC
2014-09-02,34959999,35070000,34590000,34779999,572000,EC
2014-09-03,34869999,35099998,34849998,35020000,643200,EC
2014-09-04,34959999,35400002,34689999,34730000,467400,EC
2014-09-05,34880001,35020000,34650002,34840000,274000,EC
2014-09-08,34849998,34950001,34119999,34230000,337500,EC
2014-09-09,34439999,34599998,33990002,34279999,403800,EC
2014-09-10,34209999,34320000,33970001,34220001,438000,EC
2014-09-11,34180000,34380001,33209999,33990002,706500,EC
2014-09-12,34000000,34029999,33490002,33680000,315600,EC
2014-09-15,33700001,34320000,33529999,33779999,318100,EC
2014-09-16,33840000,34290001,33680000,34080002,331600,EC
2014-09-17,34139999,34360001,33709999,34020000,273600,EC
2014-09-18,34029999,34139999,33779999,33930000,302000,EC
2014-09-19,33830002,34080002,33459999,33990002,481400,EC
2014-09-22,33860001,33990002,32830002,33020000,418500,EC
2014-09-23,33230000,33230000,32150002,32599998,482100,EC
2014-09-24,32509998,32529999,32020000,32270000,500700,EC
2014-09-25,32130001,32130001,31520000,31750000,366600,EC
2014-09-26,31629999,32090000,31510000,31969999,368200,EC
2014-09-29,31910000,31959999,31379999,31520000,426400,EC
2014-09-30,31490000,31820000,31250000,31270000,655400,EC
2014-10-01,31280001,31309999,30740000,30840000,367900,EC
2014-10-02,30879999,31160000,30570000,30940001,584300,EC
2014-10-03,31010000,31240000,30549999,30670000,383300,EC
2014-10-06,30840000,31190001,30480000,30670000,979800,EC
2014-10-07,30620001,30809999,30150000,30209999,676100,EC
2014-10-08,30360001,30559999,28620001,29480000,1697000,EC
2014-10-09,29629999,29750000,29160000,29490000,886500,EC
2014-10-10,29200001,29299999,28290001,28600000,627300,EC
2014-10-13,28660000,29500000,28250000,28760000,647600,EC
2014-10-14,28530001,29309999,28459999,28920000,1088000,EC
2014-10-15,28730000,29209999,28100000,28980000,791500,EC
2014-10-16,28290001,29559999,28160000,29430000,1109200,EC
2014-10-17,29629999,29969999,29040001,29209999,1044000,EC
2014-10-20,29150000,29510000,29020000,29240000,619900,EC
2014-10-21,29440001,29930000,29280001,29910000,645300,EC
2014-10-22,29730000,29950001,28549999,28580000,485900,EC
2014-10-23,28830000,28889999,28430000,28610001,447400,EC
2014-10-24,28709999,28709999,28250000,28370001,424100,EC
2014-10-27,28059999,28059999,27290001,27559999,507400,EC
2014-10-28,27740000,28090000,27270000,27730000,584300,EC
2014-10-29,27980000,28120001,27410000,27790001,933500,EC
2014-10-30,27629999,27820000,27200001,27430000,522900,EC
2014-10-31,27150000,27350000,26379999,26799999,1036200,EC
2014-11-03,26860001,27480000,25969999,26080000,572200,EC
2014-11-04,25910000,26320000,25250000,25389999,1094800,EC
2014-11-05,25469999,25770000,24650000,25670000,1080600,EC
2014-11-06,25490000,26040001,25290001,25490000,727100,EC
2014-11-07,25549999,25920000,25520000,25770000,594200,EC
2014-11-10,25389999,26129999,25360001,25420000,966500,EC
2014-11-11,25370001,25510000,24610001,25219999,706200,EC
2014-11-12,25080000,25650000,24840000,25240000,660500,EC
2014-11-13,25250000,25549999,24139999,24629999,1520000,EC
2014-11-14,24510000,24809999,24330000,24809999,1071700,EC
2014-11-17,24780001,26590000,24660000,24850000,572500,EC
2014-11-18,24990000,25100000,24620001,24950001,755800,EC
2014-11-19,24910000,25299999,24830000,25000000,897400,EC
2014-11-20,24910000,25350000,24910000,25150000,666000,EC
2014-11-21,25400000,25850000,25190001,25389999,920500,EC
2014-11-24,25299999,25389999,24680000,24809999,601200,EC
2014-11-25,25000000,25080000,24360001,24490000,845600,EC
2014-11-26,24469999,24469999,23780001,23830000,541100,EC
2014-11-28,22400000,22590000,20139999,20290001,1000000,EC
2014-12-01,20180000,20580000,19770000,20110001,1415300,EC
2014-12-02,20100000,20299999,19250000,19320000,1383700,EC
2014-12-03,19559999,20180000,19469999,19930000,888400,EC
2014-12-04,19910000,19910000,19290001,19549999,667600,EC
2014-12-05,19250000,19370001,18510000,18860001,875400,EC
2014-12-08,18660000,18719999,17290001,17410000,929900,EC
2014-12-09,17340000,17940001,17139999,17610001,832400,EC
2014-12-10,17330000,17600000,15510000,15630000,1538100,EC
2014-12-11,15580000,15900000,15400000,15780000,1722900,EC
2014-12-12,15710000,15820000,15440000,15650000,1599600,EC
2014-12-15,15690000,15800000,14680000,14770000,1338600,EC
2014-12-16,14520000,15820000,14170000,15230000,2293600,EC
2014-12-17,15280000,16709999,15190000,16330000,1660600,EC
2014-12-18,17350000,17879999,16340000,16559999,1544100,EC
2014-12-19,16840000,17299999,16450001,17290001,1145900,EC
2014-12-22,17090000,17490000,16639999,17450001,1308000,EC
2014-12-23,17570000,18100000,17500000,17959999,1019900,EC
2014-12-24,17830000,18030001,17530001,17740000,427700,EC
2014-12-26,17740000,17850000,17309999,17540001,402800,EC
2014-12-29,17610001,17730000,17160000,17299999,452800,EC
2014-12-30,17260000,17320000,16760000,16990000,683300,EC
2014-12-31,16870001,17309999,16580000,17120001,919300,EC
2015-01-02,16980000,17049999,16320000,16500000,923400,EC
2015-01-05,16120001,16150000,15020000,15070000,1468900,EC
2015-01-06,15030000,15150000,14650000,14930000,1122600,EC
2015-01-07,15070000,15730000,15000000,15440000,1067100,EC
2015-01-08,15490000,16549999,15490000,16260000,1891100,EC
2015-01-09,16389999,16389999,15840000,16299999,696900,EC
2015-01-12,15940000,16049999,15200000,15430000,1632300,EC
2015-01-13,15560000,15980000,15390000,15660000,1336400,EC
2015-01-14,15390000,15840000,15140000,15840000,823200,EC
2015-01-15,15980000,16120001,15370000,15500000,1071900,EC
2015-01-16,15770000,16080000,15430000,16080000,848200,EC
2015-01-20,16080000,16100000,15490000,15860000,1060600,EC
2015-01-21,15910000,16410000,15780000,16370001,629300,EC
2015-01-22,16469999,16670000,16160000,16490000,716300,EC
2015-01-23,16510000,16879999,16480000,16750000,861500,EC
2015-01-26,16740000,17160000,16600000,17070000,1108000,EC
2015-01-27,16920000,17190001,16820000,17139999,579400,EC
2015-01-28,17160000,17370001,16639999,16709999,1096200,EC
2015-01-29,16790001,16910000,15930000,16260000,1016000,EC
2015-01-30,16160000,16629999,15960000,16299999,2211600,EC
2015-02-02,16750000,17410000,16500000,17400000,1544200,EC
2015-02-03,17709999,19910000,17500000,19799999,2526600,EC
2015-02-04,19080000,19139999,18219999,18330000,1251900,EC
2015-02-05,18820000,18990000,18490000,18860001,1397400,EC
2015-02-06,19160000,19209999,18469999,18639999,689100,EC
2015-02-09,18610001,18930000,18520000,18719999,652200,EC
2015-02-10,18709999,18709999,17530001,17660000,822800,EC
2015-02-11,17250000,17389999,16389999,17010000,1001200,EC
2015-02-12,17200001,18059999,17200001,17920000,1832200,EC
2015-02-13,18120001,18760000,18100000,18500000,688700,EC
2015-02-17,18469999,18469999,17770000,18290001,1045400,EC
2015-02-18,18040001,18450001,17850000,18129999,639700,EC
2015-02-19,17770000,17790001,17040001,17600000,704600,EC
2015-02-20,17510000,17680000,17129999,17190001,527700,EC
2015-02-23,16910000,17290001,16610001,17100000,708500,EC
2015-02-24,17250000,17480000,17150000,17309999,382500,EC
2015-02-25,17280001,17330000,16860001,17280001,595500,EC
2015-02-26,17080000,17190001,16690001,16709999,504100,EC
2015-02-27,16799999,16980000,16690001,16719999,766700,EC
2015-03-02,16730000,16730000,15740000,15740000,1063500,EC
2015-03-03,15220000,15430000,14540000,14780000,2111500,EC
2015-03-04,14780000,15260000,14520000,15250000,1306900,EC
2015-03-05,15180000,15400000,14970000,15100000,826800,EC
2015-03-06,14940000,15200000,14400000,14500000,823800,EC
2015-03-09,14550000,14760000,13860000,13890000,1020800,EC
2015-03-10,13760000,13940000,13290000,13900000,1944800,EC
2015-03-11,13750000,14120000,13750000,14050000,617200,EC
2015-03-12,14240000,14360000,14050000,14320000,1056600,EC
2015-03-13,14280000,14280000,13710000,14110000,917400,EC
2015-03-16,13980000,14210000,13400000,14110000,1432500,EC
2015-03-17,13970000,14560000,13480000,14420000,1441700,EC
2015-03-18,14160000,14950000,14070000,14880000,833000,EC
2015-03-19,14590000,14870000,14200000,14420000,1622500,EC
2015-03-20,14830000,15150000,14540000,15120000,1486500,EC
2015-03-23,15300000,15810000,15170000,15550000,1535900,EC
2015-03-24,15540000,15800000,15340000,15400000,1307000,EC
2015-03-25,15590000,15710000,15360000,15490000,807200,EC
2015-03-26,15720000,15930000,15330000,15580000,1657800,EC
2015-03-27,15550000,15780000,15310000,15400000,1445600,EC
2015-03-30,15490000,15580000,15130000,15420000,469600,EC
2015-03-31,15260000,15390000,15150000,15220000,691200,EC
2015-04-01,15230000,15640000,15210000,15550000,1483700,EC
2015-04-02,15550000,15650000,15240000,15520000,634800,EC
2015-04-06,15600000,16510000,15600000,16340000,1225400,EC
2015-04-07,16350000,16559999,16020000,16510000,1290900,EC
2015-04-08,16620001,16799999,16080000,16150000,1012600,EC
2015-04-09,16350000,16510000,16049999,16240000,1357800,EC
2015-04-10,16280001,16400000,16030001,16070000,610300,EC
2015-04-13,16200001,16200001,15860000,15920000,572200,EC
2015-04-14,16100000,16190001,15900000,16070000,885900,EC
2015-04-15,16200001,16780001,16100000,16580000,1461400,EC
2015-04-16,16590000,16959999,16469999,16760000,790500,EC
2015-04-17,16580000,16750000,16450001,16510000,584000,EC
2015-04-20,16510000,16760000,16230000,16270000,500600,EC
2015-04-21,16330000,16510000,15970000,16059999,544600,EC
2015-04-22,16129999,16299999,15920000,16139999,443000,EC
2015-04-23,16230000,16570000,16230000,16530001,516300,EC
2015-04-24,16500000,16840000,16450001,16790001,513600,EC
2015-04-27,16860001,17360001,16799999,17260000,982400,EC
2015-04-28,17299999,17469999,16910000,17090000,549800,EC
2015-04-29,17010000,17379999,16879999,17240000,504500,EC
2015-04-30,17280001,17290001,16969999,17120001,732200,EC
2015-05-01,17150000,17240000,16629999,16809999,325800,EC
2015-05-04,16799999,17040001,16709999,16980000,653900,EC
2015-05-05,17200001,17610001,17200001,17299999,975400,EC
2015-05-06,17540001,17920000,17440001,17480000,1194100,EC
2015-05-07,17290001,17420000,16770000,16900000,798100,EC
2015-05-08,16990000,17020000,16350000,16520000,672600,EC
2015-05-11,16620001,16620001,15900000,15900000,562900,EC
2015-05-12,15940000,16150000,15630000,15960000,548500,EC
2015-05-13,16190001,17120001,16190001,16299999,993900,EC
2015-05-14,16400000,16709999,16080000,16510000,1431500,EC
